centroid_id,smiles,smiles_sha256,vina_affinity_kcal_mol,inside_fraction_with_padding,triad_min_distance_A,centroid_in_box,vina_out_sha256,vina_log_sha256
445,COc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C#N)c4)nccn3n2)cc1,d4efd539d09c58ac15ab42eb4acf32b02735ff5bbfce7d8a00f55617fb59b38f,-6.708,1.0,7.154970999242415,True,ec1d1d606a3ab7144cbccefda97965f22d6c5b71c44dbcd6ed1338cb8c13ea8c,72b1d619dd3df0c919647e5b72a780c027220a17a49c4313f14d7d688b4d4181
446,Cc1cc(NC2=NC3=C=CC3C(NCCO)=N2)ccc1Cl,0ddf0d9d9c2c2d7efdc477f6cf8839c1c0797d7634f846d3f962cbc3a6cdfde0,-6.138,1.0,3.1023064000836538,True,a1a5ad21dd1ebe7b8899a66ab02455b97d0133d1fc562e064dbb5054624a86b2,75267fbe7eaee7a2e878ab46ca833f75490014129d8708fc0c85c25a1ddb0fc4
447,[N-]CCC=C1CC(CO)=NCC2=C1C(N)=C2,3d19ec1a2343463015845406873f17100127ae1af560a85c3006f667fc032ba2,-4.299,1.0,7.117649471560116,True,b391e5b51c73be78c9f60af81f3ae67f8e3c800a2626557be4f255b3f015e8de,7679b66b152cb4894825adf52b83a3566755fdd8f6753569991b13c29d1506d8
448,COC1=CC=C(CNCCC2=CC=C(C#N)C=C2)C=C1OC,00dee9b796c3da4146fbefed6ec637db622e9de24c8eb3f3ecc168f2160fa207,-5.695,1.0,4.126648397913252,True,93bfa12bc9ba3df861571a62bc805ddd56534ed1f21638fc7d43b1b0fa74e632,54f8aafbf0ba357b60ca2008136825ed0669e558b2b877eaa36449d2d12081bc
449,CC1C(Cl)=CC(c2nc(NCCO)c3ccccc3n2)=C1N,b0744cbc46eb6cbb9b375be8df7ef5b7c00bfd04e05a9c9c564c7c0dbc7fb630,-6.538,1.0,7.243333900905025,True,f85b50f8b63e06e36be40fef29a282a86a60f7b7190923adc3c112ea2a666f4f,980d919f2e2d421c6851ff2b5b87797a7454b9b82bc05aae4f9cc83c125d3263
450,CC1(Cl)C(N)=CC=CNC1(N)N=C(CCO)C1=CC=C1,098c472e8b735762fcee8f59b4621132556c0fb56d85d86e568cc63ce503c58b,-5.521,1.0,8.012956820050885,True,85796aa04842b9e3c23f2e518f0cdd391d544a8fa6c0638383b1a77052433393,0aefa3397228bff42b04c2be22804bca13b6b040d9d7f0aa0e14e245e51148b4
451,NCC=C=C1CN=C(c2ccc(Cl)c(Cl)c2)N=C1CO,e3995f7b43c6b3a50f1baacb280e8dae2b49547d0cc9e961abb4149ac73b92b1,-5.41,1.0,3.429713399104946,True,2d3688e55fe0632c54d50330c7783f245a98b535a8ae45b740b279eea9704313,f07cb8c0b6b2c837bb81e1064971e48266176254e5632ac74236fdfb4cedb9f8
452,[B+]=CCN=CNc1ccc(Cl)c(Cl)c1,a5c86892b3a7fd23979d501d9b657c7117b53b73ab216346e106f16da0d8f0f2,-5.043,1.0,8.86928210172616,True,c0dbfe3924b6158e87b3c55c1c7dbe173d8bc3731b7ba22bc8cf7ebd610ac5b4,3e1e1105a8d95200773c2b04aea2c02aac9ec95b67f00519ab1f19b18e8bad3d
453,Cc1ccc(C(=O)Nc2c3c(nn2-c2ccc(Cl)cc2)CSC3)cc1[N+](=O)[O-],e129802ffeaa4f455088e841c9f91b35623b7f60ca9d75c1c6fb522e0cec9470,-6.946,1.0,7.267878782698567,True,a5e7e1e1089cb5b9a3acc4f106de177596eeb663da0d3886635ff830a05b89d5,3b61f5fdf6f4022a5ed68d264af49d9cac7a79c3c84ebef23666a4b4ea9d456e
454,COC(=O)C1=CC=C(NC(C)CCN)C2=NC=CC=C12,74176e60a4ab6d3afef79a9cc59072100c92b0acbed289be1c3b90544eb56fbd,-5.898,1.0,8.797812341713138,True,0d41b2898707bc810ca86ccf21c57c77f0d41595430ad2536f95217345ef6353,c70df2988e971254b6cda7e7d1c8890af6cd7d911c8eb5416baa177b85747fb1
455,CC#CCS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccc(OCC)cc3)c(C)s2)c1,aa5289e4e74f605f4b07e30c6c81fac36434c739ba998ae182d4545934e7ad86,-6.598,1.0,3.0617387217069987,True,a0b265fb90e8315c671660dea657560e337ab212e53bf6fa660b3814beb1f592,9961bff72dc7ebec53f8f205620663e9d10818ba9b2de1a04a75d53051e88594
456,CNN1OCCC(C=C(Cl)CCl)NCN=C(NCCO)CC1=NC=C=N,229c1e5361be78326b7dd09133c49d4741401056efec76920321e10420fae268,-4.078,1.0,7.6503511684105066,True,f3dc9468b52c01591fea824ea6e6f2d48a8186cfc5dc6d385a9b2a65b7642cc0,c557f260680c262818370d8fda8ae8114de6b2eab20340c45b5b715d31773281
457,COCc1cccc(C(=O)Nc2nc3ccccc3s2)c1,486dc67d7bc819aac0d7cd279380193f4df76b7924a85fa8de275983cb94e29d,-5.987,1.0,5.396363497764026,True,c2c96c53c8c4974fd518b4e6ddc2a2f375350267605e231696c0a4f3b5be6085,af7521b06f7bcfb8a06e5a38a249b7f3aee3d0f735c3c462cf61e2fa75b8f897
458,Oc1cc(F)c(CN2CCN(Cc3cccc(F)c3)CC2)c(F)c1,7f8d587622924b2997eeaeccda2dc33512020cbbafec4746893a5fdb9465a1fe,-6.41,0.96,9.293144408648777,True,a43a6333e30f478da70b84400b75e8df41b3bb709289897c87401ab62a36cb57,0f5d528f04a0a5aecb081fd0227d5a474ffee2dc718eb7ec3d33362b2c87da20
459,COc1cc(O)c(OC)cc1O,1bf5fc9bc4e7657e979473d078bb276fdd7188c4de2d2a37161f1bd4e566659d,-4.657,1.0,8.949630327561023,True,c04da6e79066341b3cb8c3aba2c60296413b0c6a7fdb381b3c3d196694a892a8,518e36f70eac6d893e1abe901361c957a286b3f6363c451260ee0663ec3d9dbe
460,COc1cc(F)c(Nc2ncc3ccccc3n2)cc1OC,ba0b2601d621571bdbec1ad93a14ac8178c621d41ce369e2a3d1b993986ae3c0,-5.825,1.0,8.646817102263698,True,835f73fe1de1f2b051ce506ad9608d85b612a4806b716e9e9c143aa3aaa80183,da91668faa17c9c3ce985688eb3b8b90f3456035dbb2b7f72701a4e3189f8b46
461,CC(=O)/C=C(/C)NC(=O)[C@H](O)Cc1c[nH]c2ccccc12,5e15638e1f582ee7d9f05eb123704b797a7fb151cdfab5f317924e7361b91fed,-5.971,1.0,3.2362007045299284,True,d918151d5588d7b2288f730a23e9128f57b700ef26542780818b6da8d4c99946,e7285a608926ffffc6f9e529f668d2638320233484f91d0a2b64d51cc011fcf9
462,C=CC1=CCCCCC(CNCCON2N=C2Nc2ccc(Cl)c(Cl)c2)N=CC=N1,8e3b2cdef7c0914b0169e15aba73d092f67dc9464127c2ccdebe604a2ed275e5,-4.258,1.0,2.5104951702801594,True,bdecc9639b2deaae97c3ad068daf125b316d64505b516ae5b59f193ae9d37a68,371182824f704db924fe79c7ba92ad768c2e80cf2b6e95a24c13280e2d01af83
463,CC1=C(C2=CC=CC=C2)N=C(NC(=O)CS(=O)(=O)C2=CC=C(Br)C=C2)S1,070d6188bc6bab5f050532886463161d8a0a913c00cc2a642a5433fc0c9eae5c,-6.641,1.0,7.227363212126534,True,b99a383186ee8a0fdc99bdf3ac3cea86ba024e57cfd6ec48249ae91e5101f4e4,b6f1dcca131dee04c1c770c15d4fb45e046cf473a8edc49a0e094f05c45ed468
464,Nc1ccc(Nc2ncc3ccccc3n2)cc1Cl,795afc583812a654087af0f9dc5747282b7decbbef6a0c7294989cf8cda47d40,-6.667,1.0,8.617503872932117,True,f73a59509c7883b1b6d5a8adbba8c2b369463d97ebd924853b2691446c405aac,b00e04b8097a0e4f25a1c1682f26e4c22442021371efcad5f2126ae092dda20e
465,FC1=C(Br)C=CC=C1CN1CCN(CC2=CC=CC=C2)CC1,26bb5037847d7480b89af217c32224266f9e5d806f0317f4abbf70a2c2c6f8eb,-6.808,1.0,4.159575218697217,True,7ca51605efe9e1e58ec66ba63fe456df86f1f6a5289a7aadb8ad1bbe29204b13,4b16556358418964146ceaa5a91331304a5bdaff4d7a60887581298013f20605
466,CC(C)c1ccc2[nH]c(-c3ccc(N)cc3)nc2c1,a1b6d3e9afbe4095d1547c47721e8d6b91923ee9d9775bc122483d45e94e95d7,-6.023,1.0,6.346252279889289,True,1a692aa336e7db8d1b9a75a8f607027e6049527a4867b0e64c0f04c45dc90fea,39e7e4efb522c30cd5844dc97504c380929b571ecd23712bc4d5531161ff5bfa
467,CC1=NC(N)=NC=C1C1=CC=C(Cl)C=C1F,58f91e55cd39b507a24d86c2bc240d9a4ac10532f360c6fa4ae48a55fc2173cf,-5.265,1.0,6.143464250730202,True,a384ce9b01bf7ac117fef1a49b22b4e7b09ef53748313fce55fe06e20354753d,61ba54cf448004728dc70640f5100b738995658c499ae034db2b8123c48c8758
468,OCc1nbncccccc1Br,29db88ba3588f6d1fc88a9587376a91eab98957ffa21eee81fe785ff67e58689,-5.021,1.0,2.465252319743357,True,598eb7ffb94f0262604c2d08cd3ac8a26a55bd236738bc8bbc8244f2f4fb713a,3cadf04bc46fd6d54c5a70f31c3c08d0e87feb9ad5fc4911c998dbded37dbb46
469,ClC=C(Cl)C1=CNOC2=NC3=CC=C=NC31C=N2,9ee2830c3c911ce3a8a1514bba02c76cf99ae6fd9c179ab368e5cdccfcf20020,-4.867,1.0,3.4382665690722716,True,4419fee7c9b096ef2ebdba2beefa302b93bee4d537ab0901a8ecde5656410e39,09519bd84f443c9bf5037b9ffda53264bb25f5fbd6d87124e7e99a1218f94083
470,CC=S=CC=C1N=C(Nc2ccc([S+])c(Cl)c2)N=C1NCCO,9e8f27a8a6f17811304a6c7baa9cad48ccedd78c652dbd724b5ca843bbfeab97,-6.372,1.0,8.93786490164178,True,0531531d6293a9e9ac78c5e071a7529544fdcf53239926c6bb3f1bddb82b1f7a,f21ae47f5b1bd054920ac9e1c54a330cde4d3642c3fcfc87905aa7a81f8c06da
471,CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)cc2)cc1C,6af02818461947bb1a0d94fecdde00e273dde9368546780124a9ea8f58ceefe5,-6.111,1.0,7.3450148400122375,True,781845d83c6be89c125b40a1b48553b5556397026130b0d4e27bfec8c1b9b999,8480b876789f44d1b69da8c78608553d922202ad67c5fa4ef72760649728b35c
472,[NH3+]CCOCCOCCNc1nc(-c2ccccc2)nc2ccccc21,5596a65ffda1b78efbca8e8475b8edcc2b0835c2ebbe0240c9e4623ffb2b457e,-5.587,1.0,4.085421275707073,True,74a094bcc261996f7a2f8105c0b48934782f898b1df4fe96af475203562c1995,26e96221528cd4ac2460fe2af570393f206793b324ea8fab14a93144c73a67c0
473,NCC=C=CCOC(C=CCl)C=CCl,6c325d764e358da121e0fed074f2c70ff273c155a47d22a3a4e97651113ea25c,-4.695,1.0,8.578574357082884,True,292ca7f8b1c610cf8bc25034d949a05b19733f54497eae6dc280d89e24b47851,3c10d04d3d785df6f9118a6e73d70eb7ecef7ba6aef8a0c094ae8e45ae77f74f
474,COC(=O)c1ccc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,fd2f999504eb5b733593810277d3e0cd63d573b64bba78034b1b767d82e5898f,-6.268,1.0,5.5538427237364205,True,7595ae8ac38bca14fc1c5c33ef7757c77b70246332502695e29bdf0bc9a258ec,677ad4baa9f7215c4427257149c5a54fce73522e58a0bd388655520a8e28ab6b
475,Oc1c(F)cc(CN2CCN(Cc3ccc(Br)cc3)CC2)cc1F,d36e3ef9f70b01406972438f1a13e6e76e5c616471f6af4cd0b8bcf22b0081b4,-5.92,1.0,6.741157838235209,True,d9466540115230f8f1bd0ace8346521dc7bda3a8cbdbb197b32acfd186b0467a,70a0bc3072575bfc5a5262f81c41ff65a77aaf31b8ee8e0e3472e5066fff5bf4
476,COc1cc(OC)cc(N2C(=O)N(Cc3cc(C)ccc3C)c3ccccc3S2(=O)=O)c1,14c2c8e4f0b9596f93e6542299a615c64d721d8fef1066687094858377a74c45,-6.452,1.0,3.6450650199962173,True,6e76c7edd189eb815b56fb7e0c17ad5d1407d6ce095aa06154489c4b4ccfb256,10c379656105b11f0fd83f97042d9ef3d6904c6e88d61b57d553e22da8fbbd9d
477,Nc1ccc(Nc2nc(CCO)c3ccccc3n2)cc1Cl,223696ea63fd86a08a99fc090ff97a38b8f0b2d5ed3747ac8ed6410f17f008c0,-7.118,1.0,8.347845770017557,True,25b03393d4544620708489a1ddb02d1d9d3752a91e6cf69b84dfe73b156ce9d2,9dd230d6705218b03fd9667d2327ed312b756ecb140d65679ef293a1037de5bc
478,C#C[C@H](CC)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,e8ff84990564a355ede131e620de833d882b05d7945dc407c3b62c431c82f022,-6.823,1.0,8.009142650746083,True,d2e7d1cf599be66b40806fbd02668d6ec0ddbdc91b0f8566b81c560e543e94da,c64b44e4661b8fed80cc76441c64f7b94c0eab791e05e95aa78017cd68997cb2
479,NN=C(NCCO)c1ccccc1N=CC1=CC=C(Cl)C1Cl,02e3c6495b78b8e51af22aa90615118739bd27d89b8173b70c18a2bebdddded3,-6.108,1.0,7.5548541349254394,True,6d623ac42d567c2ae10d42703635d4c13ceb37de5ed97c4d9c8c38ae8e36638e,4cd907c6ebcd0c1f53c3b1986d4d95f7060fb2a80052e89165ad1a3141af0359
480,CC=CC1CC(NCCO)=NC(Nc2ccc(C)c(Cl)c2)=N1,58ad1871bc8facc57986c4012473849c3f8bbbc3e64f0b6943dd3c6aff8e121b,-6.017,1.0,6.61188482960797,True,b50638d4e113101e4e129ee1891fa2684961482a03738a1b0973a5b01222a81e,f9a7607f98d3c4876db7a21a3d19bcbb5148aff154011c4d6c07e3ea2dd7e373
481,COC(=O)CSc1ccc(O)cc1,284d7d93ba9cc6036792748096c737271c0a509d74f25967ce8c05e3ccb3adc1,-4.746,1.0,5.420455423670598,True,ad1b60995df47304ddae41effbeead62707262f861c69cc98ca84448d88c5305,41391d80c48ab09a6bd335f941b57d9e488c4cd6d963f61db3a197ad905592d3
482,CC1N=CCCOc2ccccc2N1,1070b8539877e161024f6c93d859e2bc339413cd05c1246e226940166f7f4817,-3.85,1.0,3.3870808965833703,True,f7f649f6160202ad2386f37fe4bbbab15782993d4ff06e9fc589eb84a837a475,361c288bf4d5fe760bb9fafcb084f5fd9d4d7e726bc8956fa0a6e64f0f2c0b06
483,COc1ccc(S(=O)(=O)CC(=O)Nc2nc(-c3ccc(C)cc3)cs2)cc1,4a8d14c605507bc52c0dc3297438f7571b88c96024d690f95f732bc274bfe8ca,-6.267,1.0,7.092385564815268,True,99a341d7ab0edd418560bbbddca4291c29e02dc93e540269edd0b9660514f97f,8ae362515255fd7e67edb53b184058f3bdaf0660273339311a1d9322aa3a1297
